회계 연도,매입 마감 (월),발주처,비용배분,S&I 센터,작업유형,장소,건물동,계약명, PO금액,PO번호,PR번호,PR금액,부서,전체 세대수,동별 기본 금액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,05월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,4P 1층 충방전실 에어컨 2차 수리,1056725,4506884100-10,85580100-10,1078000,Mobile전지.개발.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,전지Pilot 드라이룸 제습기 유지보수,2687500,4506908616-10,85634536-10,3151000,Battery연구소.전지 Pilot실,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,항온항습기 펌프 교체,645000,4506908290-10,85630917-10,720000,재료연구소.실리콘소재PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),3Pilot동,3P동 충방전실 에어컨 휀모터 수리,365500,4506906696-10,85630897-10,378000,Battery연구소.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),본관동,서버실 항온항습기 수선,1720000,4506909423-10,85630885-10,1767000,기술연구원.대전.정보지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),Cell안전동,CELL안전동항온항습기보수작업,537500,4506900457-10,85609542-10,573000,자동차전지.개발.Validation팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),1Pilot동,1P R304 냉난방기 설치,6885375,4506899883-10,85616572-10,7017000,TECH센터.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),2Pilot동,2P R313 냉난방기 설치,8339850,4506899884-10,85616572-40,8527000,TECH센터.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,31218  신규 에어컨 설치,5101950,4506913426-10,85632293-10,5221000,재료연구소.양극재PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),1Pilot동,1P R304 냉난방기 드레인 배관,1474900,4506899885-10,85616572-20,1519000,TECH센터.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),2Pilot동,2P R313 냉난방기 드레인 배관,1620025,4506899882-10,85616572-50,1671000,TECH센터.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,31218 신규 에어컨 - 배관 공사,949225,4506913054-10,85631652-10,977000,재료연구소.양극재PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,에어컨 수리,318200,4506900456-10,85613195-10,329000,기초소재연구소.POE PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,에어컨수리,666500,4506900734-10,85613046-10,681000,기초소재연구소.POE PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,"배수펌프, 플루트스위치",333250,4506911876-10,85634814-10,345000,자동차전지.개발.Validation팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,CDU 301A Compressor 교체 공사의 件,2395100,4506914650-10,85658114-10,2478000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,"FAB1,2 공조기 Filter 교체 공사의 件",7944250,4506922116-10,85632663-10,9290000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,CDU 101A Compressor 교체 공사 件,1962950,4506923997-10,85667884-10,2039000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,FAB 냉동기 핀 세척 공사 件,1569500,4506930918-10,85667882-10,2849000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),동력동,동력동 2층 전지평가실 에어컨 수리,1277100,4506923998-10,85664497-10,1475000,전지.품질.품질연구.인증평가팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,항온항습기 수리 및 소모품 교환,5117000,4506924202-10,85678308-10,5510000,TECH센터.SAP팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),2연구동,2연구동 1층 Cold-room 수선비,806250,4506924201-10,85678405-10,895000,기초소재연구소.지원팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),2Pilot동,2P202 에어컨 이설,1243775,4506928389-10,85683634-10,1283000,TECH센터.PVC/가소제팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),2Pilot동,2P202 에어컨 이설 드레인 배관,1067475,4506929228-10,85683633-10,1102000,TECH센터.PVC/가소제팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,항온항습기 수리,1494250,4506930920-10,85683193-10,1600000,TECH센터.PVC/가소제팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),본관동,전산실 OP룸/테스트룸 에어컨 수리,858925,4506929611-10,85683632-10,880000,기술연구원.대전.정보지원팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,에어컨 수리,713800,4506930919-10,85690712-10,729000,중앙연구소.기반기술.유기분석PJT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,4P동 FAB 콘트롤러 및 밸브액츄레이터 교체,1021250,4506936590-10,85700684-10,1053000,중앙연구소.기반기술.FAB PJT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),3Pilot동,3P227 항온항습기 수리,827750,4506941270-10,85712176-10,900000,재료연구소.OLED공정PJT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),5연구동,5L220 드라이룸 항온항습기 수리,2483250,4506941271-10,85711783-10,2690000,중앙연구소.기반기술.가스/첨가제분석PJT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,항온항습기 Leak 부위 수리,924500,4506942519-10,85685438-10,961000,TECH센터.고무/특수수지팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),5Pilot동,5P동2층 충방전실 에어컨 공사,8130225,4506937972-10,85704431-10,8305000,중앙연구소.미래기술.혁신전지PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),5Pilot동,5P동 2층 충방전실 드레인 공사,585875,4506947053-10,85718750-20,603000,중앙연구소.미래기술.혁신전지PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,실험실 에어컨 설치,3470100,4506937973-10,85708116-10,3552000,재료연구소.기능성전해액PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,실험실 에어컨 드레인 배관 작업,1125525,4506939153-10,85708134-10,1158000,재료연구소.기능성전해액PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),5Pilot동,5P동 2층 충방전실-1호실 냉난방기 설치,5257825,4506940693-10,85704443-10,5356000,중앙연구소.기반기술.TFD PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),5Pilot동,5P동 2층 충방전실 냉난방기 드레인배관작업,653600,4506946698-10,85729745-10,672000,중앙연구소.기반기술.TFD PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,Clean room1 항온항습기 수리,913750,4506943786-10,85724326-10,1004000,Display재료.감광재개발1팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,33321 항온항습기 수리,967500,4506947748-10,85729920-10,1045000,정보전자소재연구소.편광판PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),본관동,정보전자소재연구소 냉난방기,7497050,4506953101-10,85733313-10,8135000,정보전자소재연구소.기획P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,3L204 에어컨 세척,455800,4506965088-10,85751867-10,469000,중앙연구소.기반기술.형상분석PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,FAB1 102B CDU Compressor 교체,1803850,4506966260-10,85751841-10,1982000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,4P동 CDU 301A 수리 작업,978250,4506966259-10,85751838-10,1103000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,4P동 기계실 CPCW 1호기 콤프레샤 교체,1451250,4506975168-10,85762313-10,1695000,중앙연구소.기반기술.FAB PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,칠러 냉매보충공사,301000,4506978784-10,85776699-10,368532,재료연구소.양극재PJT.재료연구소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),5연구동,5L220 항온항습기 수리,892250,4506982016-10,85786495-10,984000,중앙연구소.기반기술.가스／첨가제분석,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),,에어컨 수리 건,1030925,4506985566-10,85787009-10,1050000,중앙연구소.미래기술.혁신전지PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),3Pilot동,3P241 항온항습기 수리,2042500,4506982015-10,85776708-10,2200000,Display재료.감광재개발3팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),5Pilot동,5P321에어컨 수리,375175,4506985565-10,85788270-10,387000,중앙연구소.기반기술.Inkjet PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),4연구동,4동3층 임원방 에어컨 구매,4718175,4506989782-10,85801894-10,5190000,Mobile전지.개발.기획팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(화학),본관동,식당 냉동기 보수,1204000,4506996400-10,85811163-10,1587000,기술연구원.대전.총무팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,10월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,에어컨 구매 및 배관공사,5474975,4506991056-10,85799523-20,5954000,TECH센터.고무／특수수지팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,10월31일,엘지화학,단독,운영센터,기계수리,원내(화학),,항온항습기 수리,860000,4507009560-10,85837506-10,930000,정보전자소재연구소.기능성광학필름PJT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,11월30일,엘지화학,단독,운영센터,기계수리,원내(화학),특수2Pilot동,2S327 에어컨 이전 및 드레인 배관 설치,3096000,4507034125-10,85892453-10,3198000,기초소재.경영전략.CNT TFT(대전),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,11월30일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,33318 항온항습기 수리,1429750,4507036394-10,85893124-10,1577000,정보전자소재연구소.표면소재PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,11월30일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,3L218 에어컨 수리,277350,4507042396-10,85905343-10,336000,중앙연구소.기반기술.형상분석PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,12월31일,엘지화학,단독,운영센터,기계수리,원내(화학),본관동,서버실 항온항습기 수리,1225500,4507057429-10,85945375-10,,기술연구원.대전.정보지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,12월31일,엘지화학,단독,운영센터,기계수리,원내(화학),5연구동,51318 에어컨 필터청소,241875,4507059837-10,85945294-10,,중앙연구소.기반기술.가스/첨가제분석PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,12월31일,엘지화학,단독,운영센터,기계수리,원내(화학),4Pilot동,4P332 항온항습기 수리,483750,4507079986-10,85998516-10,,정보전자소재연구소.OLED조명Cell PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,12월31일,엘지화학,단독,운영센터,기계수리,원내(화학),3연구동,33304항온항습기 수리,666500,4507081613-10,85998743-10,,정보전자소재연구소.액정변색필름PJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14년,12월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1Pilot동,[생명과학]1P229 Pilot 저온실 냉각팬 보수,683550,,,,바이오시밀러1팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,01월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,[생명과학]11318 항온항습기 냉매 Leak 보수 작업,661850,,,681000,R&D지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,01월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,[생명과학]12220 콜드룸 Main Control 교체 작업,705250,,,743000,대전품질팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,02월28일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,[생명과학]11219 에어컨 수리,271250,,,278000,신약연구소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,02월28일,엘지화학,단독,운영센터,기계수리,원내(생명),1Pilot동,[생명과학]1P103 콜드룸 냉매 배관 Leak 보수,651000,,,650000,진단생산팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,03월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1Pilot동,[생명과학]1P229 콜드룸 냉매 배관 Leak 보수,813750,,,850000,바이오시밀러4팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,05월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,1B316 벽걸이형 에어컨 신설,2287180,,,,DMPK팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,05월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,1B316 벽걸이형 에어컨 드레인배관,441595,,,,DMPK팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,05월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,1B305 항온항습기 실외기 FAN모터교체,1052450,,,1152000,백신개발2팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(생명),가공Pilot동,온실동 GH15 에어컨 수리,735630,,,744000,R&D지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1Pilot동,1PB28 에어컨 실외기 수리,355880,,,364000,약리팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,1B416 에어컨수리,351540,,,360000,DMPK팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,1B414외 에어컨 실외기 점검 및 청소,2437995,,,2503000,DMPK팀 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,13308 에어컨 수리,324415,,,333000,R&D지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,11219 에어컨수리,818090,,,827000,신약연구소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1Pilot동,1PB09 에어컨 수리,514290,,,,R&D지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(생명),2Pilot동,2R117 에어컨 수리,338520,,,,의약분석팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,08월31일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,1B321 콜드룸 냉동기 수리,651000,,,,R&D지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1연구동,[생명과학]11203 에어컨 수리,383005,,,,바이오시밀러2팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,09월30일,엘지화학,단독,운영센터,기계수리,원내(생명),1Pilot동,[생명과학]1PB09 회의실 에어컨,78120,,,,R&D지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,12월31일,엘지화학,단독,운영센터,기계수리,원내(생명),2Pilot동,[생명과학]2P동 R117 에어컨 수리,1168545,,,,의약분석팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14년,09월30일,엘지화학,단독,운영센터,기계수리,원내(공통),4연구동,[공통]4연구동 3층 화장실 양변기 세척밸브 교체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14년,10월31일,엘지화학,단독,운영센터,기계수리,원내(공통),4Pilot동,[공통]4P동 3층 공조실 발판용 계단 설치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14년,10월31일,엘지화학,단독,운영센터,기계수리,원내(공통),4Pilot동,[공통]4P동 옥탑층 EF-04 휀 수리(AHU-04),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14년,10월31일,엘지화학,단독,운영센터,기계수리,원내(공통),4Pilot동,[공통]4P동 옥탑층 EF-03_05 휀 수리(AHU-03_05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,06월30일,엘지화학,단독,운영센터,기계수리,원내(공통),2Pilot동,2P1R118 냉방기 Main 콘트롤 교체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(공통),1연구동,1연구동 변전실 지하 냉방기 수리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15년,07월31일,엘지화학,단독,운영센터,기계수리,원내(공통),동력동,수배전실 및 동력동 에어컨 수리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
